,domain,latency1,latency2,latency3,latency4
31,IQ60RZUS4K1OD5ELZE495A3CVD0LSNMDZHKWXDWAV8SMF1MK52.tld1,137.85505294799805,32.29808807373047,32.305002212524414,32.37485885620117
32,J4POSRDKEIC7HBRNH2AL1B1UPAZ863POU9G606BQVWMF2JGD65.tld1,138.64803314208984,32.418012619018555,32.44900703430176,32.49311447143555
33,E1ZBMYLTPNPWZ7625NRAGWQFD76PKCBIEVDR1E3VZHFI86QIGK.tld1,137.8772258758545,32.279014587402344,32.388925552368164,32.379150390625
34,4EPB694I65U5Z3I6EK3L4368NHMH2MNI5LK7EH8SUT9GYTWPOP.tld1,138.04888725280762,32.269954681396484,32.37605094909668,32.402992248535156
35,254JQ1QMUEP1SQMW8JR6LE973WSIXKR1NLWXTGC1KR9M2Z3L0U.tld1,137.83788681030273,32.18388557434082,32.33623504638672,32.53006935119629
36,3WU6SQL8HQNQ1BP6XGYGS4T81EDMS59W9LTYMFAN6TBZP58UPI.tld1,139.47701454162598,32.21702575683594,32.24802017211914,32.44185447692871
37,TH705PG2BOB1A79P5ONUFKQR4WUYFZAPNUXJQNJSCXRBYOUAIE.tld1,137.94803619384766,32.382965087890625,32.124996185302734,32.38105773925781
38,U9IQEUQ6Z6W1W8IE0JWRCO71HE9K32LRNCINCCQVU9J6YYJQF1.tld1,137.99810409545898,32.318115234375,35.650014877319336,32.50885009765625
39,WIPZZL7EFDQGO297JSCMB07SH8DMQ53NMLNMFB00H8SFK6Z23E.tld1,138.02790641784668,32.389163970947266,32.408952713012695,32.45902061462402
40,N24D10HERVB9F5LLCNXTS98CLP4HE8RPL8GFRYS49QOLAYGNGU.tld1,138.08298110961914,32.17005729675293,32.273054122924805,32.35602378845215
41,3H9IKXAU631SF8NFK8B79QUE7TRO4ZI8VOENK9E3SAFV6EOGPM.tld1,137.7701759338379,32.386064529418945,32.15789794921875,32.36794471740723
42,C1MEVQ06D60XNMBLDP8HS0ZE9FTECHP3EPA5KDRPDCOMN81OQ6.tld1,137.74919509887695,32.24897384643555,32.20677375793457,32.24897384643555
43,1VFMPVWME0Z52S6OL981G4D6MJUYOMADAA20C2AFQF9JX0ZJPB.tld1,137.65907287597656,32.32121467590332,32.30714797973633,32.39011764526367
44,1399SDK363M7XMUHS4YUGSSLSNE8KZNJIUZ0HZ7LPGZGRYS4C2.tld1,137.74895668029785,32.353878021240234,32.25278854370117,32.41086006164551
45,F5OTGLIBUI1NKWPU3I865JNBBI92AI12S91OGB5FIREIN8JVVF.tld1,137.83502578735352,32.340049743652344,32.37009048461914,32.54294395446777
46,9R8IK03K1SG55FHOHJAHYLFWMO0GSRWA4M68HQUYNZ2AHM2WUU.tld1,138.33093643188477,32.37485885620117,32.24301338195801,32.444000244140625
47,UBUXHER1ZMXOQJNWAYBYDUZU1P9Q3E97TT0Q419QNWCJZLQVYJ.tld1,137.88080215454102,32.37199783325195,32.26208686828613,32.40394592285156
